# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AL133227.1	ENSG00000273828	ENST00000612368		0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
AL133227.1	ENSG00000273828	ENST00000651935		0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
AL133230.2	ENSG00000232043	ENST00000431019		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
AL133335.1	ENSG00000286229	ENST00000650710		0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0
AL133335.2	ENSG00000286587	ENST00000655028		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL133342.1	ENSG00000278231	ENST00000618168		0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
AL133343.1	ENSG00000228156	ENST00000457213		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL133343.2	ENSG00000233293	ENST00000413983		0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
AL133396.1	ENSG00000231071	ENST00000432048	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL133396.2	ENSG00000278595	ENST00000617466		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL133419.1	ENSG00000233415	ENST00000423153		0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0
AL133464.1	ENSG00000204684	ENST00000377121		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL133464.1	ENSG00000204684	ENST00000634280		0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
AL133464.1	ENSG00000204684	ENST00000635130		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL133464.1	ENSG00000204684	ENST00000653586		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL133464.1	ENSG00000204684	ENST00000663012		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL133464.1	ENSG00000204684	ENST00000664479		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL133520.1	ENSG00000273893	ENST00000610430		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
AL136090.1	ENSG00000235996	ENST00000446849		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL136090.2	ENSG00000287430	ENST00000660042		0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
AL136531.2	ENSG00000274322	ENST00000617804	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AL136531.2	ENSG00000274322	ENST00000618770	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AL137077.1	ENSG00000235018	ENST00000442115	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL139351.1	ENSG00000276923	ENST00000622092		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL139351.3	ENSG00000287335	ENST00000653312		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
AL139352.1	ENSG00000132832	ENST00000415889		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL158042.1	ENSG00000270777	ENST00000605338		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AL158090.1	ENSG00000232200	ENST00000453921		0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	1
AL158175.1	ENSG00000283072	ENST00000634327		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL158175.1	ENSG00000283072	ENST00000635654		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL158175.1	ENSG00000283072	ENST00000652062		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL161658.1	ENSG00000280229	ENST00000623641	TEC	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
AL161938.1	ENSG00000261411	ENST00000569833		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL161945.1	ENSG00000286250	ENST00000652426		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AL162291.1	ENSG00000263453	ENST00000582082	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AL353658.1	ENSG00000280936	ENST00000629794		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AL354766.2	ENSG00000236028	ENST00000414085		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL354984.1	ENSG00000203971	ENST00000371169		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL354984.1	ENSG00000203971	ENST00000650783		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL354993.2	ENSG00000259723	ENST00000558738		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL356299.1	ENSG00000201498	ENST00000364628	misc_RNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL357374.1	ENSG00000283527	ENST00000636093	snRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL357558.3	ENSG00000287443	ENST00000665980		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL359555.1	ENSG00000206249	ENST00000437016		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
AL389886.1	ENSG00000252096	ENST00000516287	snoRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
AL389889.1	ENSG00000227282	ENST00000443747		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
AL390037.1	ENSG00000277901	ENST00000610918		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
AL390198.1	ENSG00000226465	ENST00000649818		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
AL391095.1	ENSG00000201811	ENST00000364941	snoRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AL391095.2	ENSG00000224635	ENST00000422519		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
AL499627.1	ENSG00000260542	ENST00000569373		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
AL591074.1	ENSG00000230908	ENST00000437012		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
AL591074.1	ENSG00000230908	ENST00000659088		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
AL591074.1	ENSG00000230908	ENST00000666655		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
AL591074.1	ENSG00000230908	ENST00000670060		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ANGPT4	ENSG00000101280	ENST00000381922	protein_coding	0	0	1	3	0	0	0	1	0	2	1	0	0	0	0	0
ANKEF1	ENSG00000132623	ENST00000437504	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ANKRD60	ENSG00000124227	ENST00000457363	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
APCDD1L	ENSG00000198768	ENST00000371149	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
APCDD1L	ENSG00000198768	ENST00000425773	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
APCDD1L-DT	ENSG00000231290	ENST00000420279		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
APCDD1L-DT	ENSG00000231290	ENST00000424205		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
APCDD1L-DT	ENSG00000231290	ENST00000427140		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
APCDD1L-DT	ENSG00000231290	ENST00000439558		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
APCDD1L-DT	ENSG00000231290	ENST00000661476		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000353546	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000370275	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000370283	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000395285	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ARFGAP1	ENSG00000101199	ENST00000468975	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000518601	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000518618	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000518691	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000518794	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000519273	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000519531	retained_intron	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000519604	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000520022	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000520485	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000522403	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000522959	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000523114	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000523460	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000524192	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000547204	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000549047	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ARFGAP1	ENSG00000101199	ENST00000549076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ARFGAP1	ENSG00000101199	ENST00000550188	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ARFGEF2	ENSG00000124198	ENST00000371917	protein_coding	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0
ARFRP1	ENSG00000101246	ENST00000424545	processed_transcript	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000607873	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000609188	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
ARFRP1	ENSG00000101246	ENST00000609537	retained_intron	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000610414	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
ARFRP1	ENSG00000101246	ENST00000610774	retained_intron	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000612157	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000612256	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000612772	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
ARFRP1	ENSG00000101246	ENST00000614942	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000618568	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000618838	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000619493	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
ARFRP1	ENSG00000101246	ENST00000622789	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
ARHGAP40	ENSG00000124143	ENST00000243967	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ARHGAP40	ENSG00000124143	ENST00000373345	protein_coding	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0
ARHGAP40	ENSG00000124143	ENST00000373346	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ARHGAP40	ENSG00000124143	ENST00000414158	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ARPC3P1	ENSG00000226284	ENST00000437218	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ASIP	ENSG00000101440	ENST00000374954	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ASIP	ENSG00000101440	ENST00000568305	protein_coding	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0
ASXL1	ENSG00000171456	ENST00000306058	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
ASXL1	ENSG00000171456	ENST00000375687	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
ASXL1	ENSG00000171456	ENST00000470145	retained_intron	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0
ASXL1	ENSG00000171456	ENST00000553345	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ASXL1	ENSG00000171456	ENST00000555564	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ASXL1	ENSG00000171456	ENST00000613218	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
ASXL1	ENSG00000171456	ENST00000619344	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ASXL1	ENSG00000171456	ENST00000620121	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
ASXL1	ENSG00000171456	ENST00000643168	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
ASXL1	ENSG00000171456	ENST00000644060	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ASXL1	ENSG00000171456	ENST00000644168	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ASXL1	ENSG00000171456	ENST00000644587	nonsense_mediated_decay	0	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0
ASXL1	ENSG00000171456	ENST00000644615	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ASXL1	ENSG00000171456	ENST00000645514	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ASXL1	ENSG00000171456	ENST00000645688	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
ASXL1	ENSG00000171456	ENST00000646985	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
ASXL1	ENSG00000171456	ENST00000647223	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ASXL1	ENSG00000171456	ENST00000651418	protein_coding	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
ATG3P1	ENSG00000224357	ENST00000419507	processed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
ATP9A	ENSG00000054793	ENST00000311637	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ATP9A	ENSG00000054793	ENST00000338821	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
ATRN	ENSG00000088812	ENST00000262919	protein_coding	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0
ATRN	ENSG00000088812	ENST00000446916	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
AURKA	ENSG00000087586	ENST00000312783	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000347343	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000371356	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000395907	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000395911	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000395913	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000395914	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000395915	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000420474	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000422322	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000441357	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000451915	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AURKA	ENSG00000087586	ENST00000456249	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
B4GALT5	ENSG00000158470	ENST00000371711	protein_coding	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0
BAK1P1	ENSG00000175730	ENST00000317045	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
BANF2	ENSG00000125888	ENST00000246090	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BANF2	ENSG00000125888	ENST00000377805	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BANF2	ENSG00000125888	ENST00000427254	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BANF2	ENSG00000125888	ENST00000545418	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BCAS1	ENSG00000064787	ENST00000371435	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
BCAS1	ENSG00000064787	ENST00000395961	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
BCAS1	ENSG00000064787	ENST00000422805	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
BCAS1	ENSG00000064787	ENST00000448484	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
BCAS4	ENSG00000124243	ENST00000358791	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BCAS4	ENSG00000124243	ENST00000371608	protein_coding	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0
BCAS4	ENSG00000124243	ENST00000445038	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BCAS4	ENSG00000124243	ENST00000463943	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BCAS4	ENSG00000124243	ENST00000609336	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BFSP1	ENSG00000125864	ENST00000377868	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BFSP1	ENSG00000125864	ENST00000377873	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BFSP1	ENSG00000125864	ENST00000473415	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BFSP1	ENSG00000125864	ENST00000492424	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
BFSP1	ENSG00000125864	ENST00000536626	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BIRC7	ENSG00000101197	ENST00000217169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
BIRC7	ENSG00000101197	ENST00000342412	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
BIRC7	ENSG00000101197	ENST00000395306	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
BMP7	ENSG00000101144	ENST00000395863	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BMP7	ENSG00000101144	ENST00000395864	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BMP7	ENSG00000101144	ENST00000433911	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BMP7	ENSG00000101144	ENST00000450594	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BMP7	ENSG00000101144	ENST00000530870	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
BPI	ENSG00000101425	ENST00000262865	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BPI	ENSG00000101425	ENST00000417318	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BPI	ENSG00000101425	ENST00000489102	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BPI	ENSG00000101425	ENST00000642449	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BPIFA1	ENSG00000198183	ENST00000354297	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
BPIFA1	ENSG00000198183	ENST00000375413	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
BPIFA1	ENSG00000198183	ENST00000375422	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
BPIFA1	ENSG00000198183	ENST00000618484	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
BPIFA3	ENSG00000131059	ENST00000375452	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
BPIFA3	ENSG00000131059	ENST00000375454	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
BPIFA3	ENSG00000131059	ENST00000471233	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
BPIFA3	ENSG00000131059	ENST00000490499	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
BPIFA4P	ENSG00000183566	ENST00000375465	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
BPIFB3	ENSG00000186190	ENST00000375494	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
BPIFB5P	ENSG00000233146	ENST00000457066	unitary_pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
BTBD3	ENSG00000132640	ENST00000254977	protein_coding	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0
BTBD3	ENSG00000132640	ENST00000378226	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
BTBD3	ENSG00000132640	ENST00000399006	protein_coding	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0
BTBD3	ENSG00000132640	ENST00000405977	protein_coding	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0
BTBD3	ENSG00000132640	ENST00000422390	protein_coding	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0
BTBD3	ENSG00000132640	ENST00000430557	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
BTBD3	ENSG00000132640	ENST00000449299	nonsense_mediated_decay	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0
BTBD3	ENSG00000132640	ENST00000450368	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
BTBD3	ENSG00000132640	ENST00000455911	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
BTBD3	ENSG00000132640	ENST00000471120	processed_transcript	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
BTBD3	ENSG00000132640	ENST00000473180	processed_transcript	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
BTBD3	ENSG00000132640	ENST00000473416	processed_transcript	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
BTBD3	ENSG00000132640	ENST00000488503	processed_transcript	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
BTBD3	ENSG00000132640	ENST00000618296	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
BTBD3	ENSG00000132640	ENST00000618918	protein_coding	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0
C20orf187	ENSG00000125899	ENST00000659767		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
C20orf187	ENSG00000125899	ENST00000662726		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
C20orf194	ENSG00000088854	ENST00000252032	protein_coding	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0
C20orf78	ENSG00000149443	ENST00000623418		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
C20orf85	ENSG00000124237	ENST00000371168	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
C20orf96	ENSG00000196476	ENST00000360321	protein_coding	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0
C20orf96	ENSG00000196476	ENST00000382369	protein_coding	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0
C20orf96	ENSG00000196476	ENST00000400269	protein_coding	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0
CASC20	ENSG00000229876	ENST00000415932		0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0
CASS4	ENSG00000087589	ENST00000360314	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
CASS4	ENSG00000087589	ENST00000434344	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
CASS4	ENSG00000087589	ENST00000497244	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
CBFA2T2	ENSG00000078699	ENST00000342704	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
CBFA2T2	ENSG00000078699	ENST00000344201	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
CBFA2T2	ENSG00000078699	ENST00000346541	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
CBFA2T2	ENSG00000078699	ENST00000375279	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
CBFA2T2	ENSG00000078699	ENST00000397800	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
CBFA2T2	ENSG00000078699	ENST00000471007	processed_transcript	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
CBFA2T2	ENSG00000078699	ENST00000492345	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
CCNB1IP1P2	ENSG00000230860	ENST00000432876	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
CD40	ENSG00000101017	ENST00000372276	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
CD40	ENSG00000101017	ENST00000372285	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
